scroll,z,k,seed,variant,x,y,inside,capped,guard,seconds
PHercParis4,72960,10,20343875,no-division,13868.109375,20396.8574219,1,0,0,1.27
PHercParis4,72960,11,20344875,as-is,16621.7675781,22406.8710938,1,0,0,1.27
PHercParis4,72960,11,20344875,no-division,13923.7675781,20207.8710938,1,0,0,1.27
PHercParis4,72960,12,20345875,as-is,16572.2167969,22398.8105469,1,0,0,1.27
PHercParis4,72960,12,20345875,no-division,13596.2167969,19823.8105469,1,0,0,1.27
PHercParis4,72960,13,20346875,as-is,16608.0625,22439.9394531,1,0,0,1.27
PHercParis4,72960,13,20346875,no-division,16062.0625,21660.9394531,1,0,0,1.27
PHercParis4,72960,14,20347875,as-is,16634.9667969,22353.4335938,1,0,0,1.27
PHercParis4,72960,14,20347875,no-division,15074.9667969,20799.4335938,1,0,0,1.27
PHercParis4,72960,15,20348875,as-is,16596.3496094,22440.4414062,1,0,0,1.27
PHercParis4,72960,15,20348875,no-division,13593.3496094,19801.4414062,1,0,0,1.27
PHercParis4,72960,16,20349875,as-is,16638.8730469,22365.9257812,1,0,0,1.27
PHercParis4,72960,16,20349875,no-division,15508.8730469,21057.9257812,1,0,0,1.27
PHercParis4,72960,17,20350875,as-is,16609.4746094,22369.296875,1,0,0,1.27
PHercParis4,72960,17,20350875,no-division,13449.4746094,19958.296875,1,0,0,1.27
PHercParis4,72960,18,20351875,as-is,16675.9414062,22399.4648438,1,0,0,1.27
PHercParis4,72960,18,20351875,no-division,14110.9414062,20814.4648438,1,0,0,1.22
PHercParis4,72960,19,20352875,as-is,16593.3203125,22439.9199219,1,0,0,1.22
PHercParis4,72960,19,20352875,no-division,13422.3203125,19980.9199219,1,0,0,1.27
PHerc0191,3496,0,20264411,as-is,4241.39306641,5365.44189453,1,0,0,1.22
PHerc0191,3496,0,20264411,no-division,4339.39306641,5380.44189453,1,0,0,1.22
PHerc0191,3496,1,20265411,as-is,4237.93554688,5387.02294922,1,0,0,1.22
PHerc0191,3496,1,20265411,no-division,4201.93554688,5417.02294922,1,0,0,1.22
PHerc0191,3496,2,20266411,as-is,4212.36474609,5351.16748047,1,0,0,1.22
PHerc0191,3496,2,20266411,no-division,4368.36474609,5361.16748047,1,0,0,1.22
PHerc0191,3496,3,20267411,as-is,4266.38330078,5327.40332031,1,0,0,1.22
PHerc0191,3496,3,20267411,no-division,4339.38330078,5363.40332031,1,0,0,1.22
PHerc0191,3496,4,20268411,as-is,4142.81738281,5353.24902344,1,0,0,1.22
PHerc0191,3496,4,20268411,no-division,4358.81738281,5353.24902344,1,0,0,1.22
PHerc0191,3496,5,20269411,as-is,4234.68457031,5375.29638672,1,0,0,1.22
PHerc0191,3496,5,20269411,no-division,4351.68457031,5350.29638672,1,0,0,1.22
PHerc0191,3496,6,20270411,as-is,4186.39013672,5368.8828125,1,0,0,1.22
PHerc0191,3496,6,20270411,no-division,4370.39013672,5329.8828125,1,0,0,1.22
PHerc0191,3496,7,20271411,as-is,4241.38476562,5340.76953125,1,0,0,1.22
PHerc0191,3496,7,20271411,no-division,4318.38476562,5329.76953125,1,0,0,1.22
PHerc0191,3496,8,20272411,as-is,4206.84375,5343.0625,1,0,0,1.22
PHerc0191,3496,8,20272411,no-division,4368.84375,5345.0625,1,0,0,1.27
PHerc0191,3496,9,20273411,as-is,4222.57128906,5355.96386719,1,0,0,1.22
PHerc0191,3496,9,20273411,no-division,4332.57128906,5351.96386719,1,0,0,1.22
PHerc0191,3496,10,20274411,as-is,4276.54833984,5343.52246094,1,0,0,1.22
PHerc0191,3496,10,20274411,no-division,4367.54833984,5360.52246094,1,0,0,1.22
PHerc0191,3496,11,20275411,as-is,4285.59375,5356.05712891,1,0,0,1.22
PHerc0191,3496,11,20275411,no-division,4307.59375,5366.05712891,1,0,0,1.22
PHerc0191,3496,12,20276411,as-is,4252.99755859,5356.29003906,1,0,0,1.22
PHerc0191,3496,12,20276411,no-division,4348.99755859,5428.29003906,1,0,0,1.22
PHerc0191,3496,13,20277411,as-is,4255.03222656,5338.14599609,1,0,0,1.22
PHerc0191,3496,13,20277411,no-division,4291.03222656,5479.14599609,1,0,0,1.22
PHerc0191,3496,14,20278411,as-is,4170.30712891,5354.67675781,1,0,0,1.22
PHerc0191,3496,14,20278411,no-division,4297.30712891,5475.67675781,1,0,0,1.22
PHerc0191,3496,15,20279411,as-is,4247.76513672,5383.97705078,1,0,0,1.22
PHerc0191,3496,15,20279411,no-division,4285.76513672,5429.97705078,1,0,0,1.22
PHerc0191,3496,16,20280411,as-is,4233.78417969,5365.98681641,1,0,0,1.22
PHerc0191,3496,16,20280411,no-division,4291.78417969,5460.98681641,1,0,0,1.22
PHerc0191,3496,17,20281411,as-is,4254.52246094,5339.85546875,1,0,0,1.22
PHerc0191,3496,17,20281411,no-division,4305.52246094,5455.85546875,1,0,0,1.22
PHerc0191,3496,18,20282411,as-is,4152.70849609,5370.64501953,1,0,0,1.22
PHerc0191,3496,18,20282411,no-division,4368.70849609,5378.64501953,1,0,0,1.22
PHerc0191,3496,19,20283411,as-is,4166.19287109,5364.89160156,1,0,0,1.22
PHerc0191,3496,19,20283411,no-division,4365.19287109,5332.89160156,1,0,0,1.22
PHerc0191,4121,0,20265036,as-is,4391.35986328,4947.3671875,1,0,0,1.22
PHerc0191,4121,0,20265036,no-division,4576.35986328,5004.3671875,1,0,0,1.22
PHerc0191,4121,1,20266036,as-is,4909.80224609,5213.1171875,1,0,0,1.22
PHerc0191,4121,1,20266036,no-division,4559.80224609,4989.1171875,1,0,0,1.22
PHerc0191,4121,2,20267036,as-is,4475.00683594,4997.21142578,1,0,0,1.22
PHerc0191,4121,2,20267036,no-division,4647.00683594,5012.21142578,1,0,0,1.22
PHerc0191,4121,3,20268036,as-is,4426.13916016,4983.29638672,1,0,0,1.22
PHerc0191,4121,3,20268036,no-division,4599.13916016,4971.29638672,1,0,0,1.22
PHerc0191,4121,4,20269036,as-is,4446.19580078,4991.53173828,1,0,0,1.22
PHerc0191,4121,4,20269036,no-division,4610.19580078,5019.53173828,1,0,0,1.22
PHerc0191,4121,5,20270036,as-is,4551.13818359,4985.32763672,1,0,0,1.22
PHerc0191,4121,5,20270036,no-division,4559.13818359,4980.32763672,1,0,0,1.22
PHerc0191,4121,6,20271036,as-is,4481.29736328,4997.20800781,1,0,0,1.22
PHerc0191,4121,6,20271036,no-division,4595.29736328,4987.20800781,1,0,0,1.22
PHerc0191,4121,7,20272036,as-is,4917.12060547,5224.68017578,1,0,0,1.22
PHerc0191,4121,7,20272036,no-division,4557.12060547,4983.68017578,1,0,0,1.22
PHerc0191,4121,8,20273036,as-is,4468.43261719,4989.74121094,1,0,0,1.22
PHerc0191,4121,8,20273036,no-division,4763.43261719,5137.74121094,1,0,0,1.22
PHerc0191,4121,9,20274036,as-is,4369.03613281,4943.76074219,1,0,0,1.22
PHerc0191,4121,9,20274036,no-division,4376.03613281,4937.76074219,1,0,0,1.22
PHerc0191,4121,10,20275036,as-is,4430.66503906,4952.08203125,1,0,0,1.22
PHerc0191,4121,10,20275036,no-division,4559.66503906,4986.08203125,1,0,0,1.22
PHerc0191,4121,11,20276036,as-is,4381.43847656,4941.58837891,1,0,0,1.22
PHerc0191,4121,11,20276036,no-division,4199.43847656,4949.58837891,1,0,0,1.22
PHerc0191,4121,12,20277036,as-is,4437.17285156,4959.96679688,1,0,0,1.22
PHerc0191,4121,12,20277036,no-division,4888.17285156,5180.96679688,1,0,0,1.22
PHerc0191,4121,13,20278036,as-is,4351.86181641,4931.20849609,1,0,0,1.22
PHerc0191,4121,13,20278036,no-division,4560.86181641,4988.20849609,1,0,0,1.22
PHerc0191,4121,14,20279036,as-is,4345.61425781,4931.1875,1,0,0,1.22
PHerc0191,4121,14,20279036,no-division,4557.61425781,4991.1875,1,0,0,1.22
PHerc0191,4121,15,20280036,as-is,4448.41455078,4964.38916016,1,0,0,1.27
PHerc0191,4121,15,20280036,no-division,4448.41455078,4963.38916016,1,0,0,1.22
PHerc0191,4121,16,20281036,as-is,4407.44189453,4966.90966797,1,0,0,1.22
PHerc0191,4121,16,20281036,no-division,4429.44189453,4949.90966797,1,0,0,1.22
PHerc0191,4121,17,20282036,as-is,4401.26269531,4969.32373047,1,0,0,1.22
PHerc0191,4121,17,20282036,no-division,4560.26269531,4983.32373047,1,0,0,1.22
PHerc0191,4121,18,20283036,as-is,4854.2109375,5185.05224609,1,0,0,1.22
PHerc0191,4121,18,20283036,no-division,4865.2109375,5159.05224609,1,0,0,1.22
PHerc0191,4121,19,20284036,as-is,4537.05273438,5004.30419922,1,0,0,1.22
PHerc0191,4121,19,20284036,no-division,4557.05273438,4989.30419922,1,0,0,1.22
PHerc0191,4747,0,20265662,as-is,4294.16210938,4774.93652344,1,0,0,1.22
PHerc0191,4747,0,20265662,no-division,4360.16210938,4728.93652344,1,0,0,1.22
PHerc0191,4747,1,20266662,as-is,3691.33203125,4768.84179688,1,0,0,1.22
PHerc0191,4747,1,20266662,no-division,4453.33203125,4702.84179688,1,0,0,1.22
PHerc0191,4747,2,20267662,as-is,4318.45849609,4782.61621094,1,0,0,1.22
PHerc0191,4747,2,20267662,no-division,4276.45849609,4734.61621094,1,0,0,1.22
PHerc0191,4747,3,20268662,as-is,4402.22119141,4780.1640625,1,0,0,1.22
PHerc0191,4747,3,20268662,no-division,4388.22119141,4757.1640625,1,0,0,1.22
PHerc0191,4747,4,20269662,as-is,4572.53222656,6908.13623047,1,0,0,1.22
PHerc0191,4747,4,20269662,no-division,4455.53222656,4740.13623047,1,0,0,1.22
PHerc0191,4747,5,20270662,as-is,4426.76269531,4779.8125,1,0,0,1.22
PHerc0191,4747,5,20270662,no-division,4270.76269531,4728.8125,1,0,0,1.22
PHerc0191,4747,6,20271662,as-is,3686.90625,4821.96826172,1,0,0,1.22
PHerc0191,4747,6,20271662,no-division,4435.90625,4772.96826172,1,0,0,1.22
PHerc0191,4747,7,20272662,as-is,3975.95776367,6021.40429688,1,0,0,1.22
PHerc0191,4747,7,20272662,no-division,4455.95800781,4729.40429688,1,0,0,1.22
PHerc0191,4747,8,20273662,as-is,4344.609375,6410.51660156,1,0,0,1.22
PHerc0191,4747,8,20273662,no-division,4419.609375,4708.51660156,1,0,0,1.22
PHerc0191,4747,9,20274662,as-is,4413.17236328,4802.50244141,1,0,0,1.22
PHerc0191,4747,9,20274662,no-division,4602.17236328,4721.50244141,1,0,0,1.22
PHerc0191,4747,10,20275662,as-is,4331.70263672,6443.38867188,1,0,0,1.22
PHerc0191,4747,10,20275662,no-division,4430.70263672,4764.38867188,1,0,0,1.22
PHerc0191,4747,11,20276662,as-is,4283.96191406,6285.51953125,1,0,0,1.22
PHerc0191,4747,11,20276662,no-division,4259.96191406,4752.51953125,1,0,0,1.22
PHerc0191,4747,12,20277662,as-is,4310.87695312,6374.72412109,1,0,0,1.22
PHerc0191,4747,12,20277662,no-division,4399.87695312,4714.72412109,1,0,0,1.22
PHerc0191,4747,13,20278662,as-is,3875.78295898,6043.15234375,1,0,0,1.22
PHerc0191,4747,13,20278662,no-division,4433.78320312,4721.15234375,1,0,0,1.22
PHerc0191,4747,14,20279662,as-is,4331.33300781,6451.16943359,1,0,0,1.22
PHerc0191,4747,14,20279662,no-division,4267.33300781,4753.16943359,1,0,0,1.22
PHerc0191,4747,15,20280662,as-is,4369.77050781,6431.17480469,1,0,0,1.22
PHerc0191,4747,15,20280662,no-division,4435.77050781,4700.17480469,1,0,0,1.22
PHerc0191,4747,16,20281662,as-is,4084.31005859,5686.13623047,1,0,0,1.22
PHerc0191,4747,16,20281662,no-division,4481.31005859,4712.13623047,1,0,0,1.22
PHerc0191,4747,17,20282662,as-is,4453.02685547,4812.2421875,1,0,0,1.22
PHerc0191,4747,17,20282662,no-division,4439.02685547,4811.2421875,1,0,0,1.22
PHerc0191,4747,18,20283662,as-is,4159.02441406,5984.36914062,1,0,0,1.22
PHerc0191,4747,18,20283662,no-division,4488.02441406,4713.36914062,1,0,0,1.22
PHerc0191,4747,19,20284662,as-is,4268.79101562,6484.87255859,1,0,0,1.22
PHerc0191,4747,19,20284662,no-division,4273.79101562,4738.87255859,1,0,0,1.22
PHerc0191,5372,0,20266287,as-is,4139.10546875,6286.11816406,1,0,0,1.22
PHerc0191,5372,0,20266287,no-division,4498.10546875,4485.11816406,1,0,0,1.22
PHerc0191,5372,1,20267287,as-is,4105.19482422,6315.10205078,1,0,0,1.22
PHerc0191,5372,1,20267287,no-division,4591.19482422,4486.10205078,1,0,0,1.22
PHerc0191,5372,2,20268287,as-is,3535.55957031,6401.3359375,1,0,0,1.22
PHerc0191,5372,2,20268287,no-division,4493.55957031,4508.3359375,1,0,0,1.22
PHerc0191,5372,3,20269287,as-is,4119.72167969,6040.33789062,1,0,0,1.22
PHerc0191,5372,3,20269287,no-division,4582.72167969,4486.33789062,1,0,0,1.22
PHerc0191,5372,4,20270287,as-is,3536.08837891,6388.69824219,1,0,0,1.22
PHerc0191,5372,4,20270287,no-division,4502.08837891,4495.69824219,1,0,0,1.22
PHerc0191,5372,5,20271287,as-is,4159.70605469,6068.79833984,1,0,0,1.22
PHerc0191,5372,5,20271287,no-division,4550.70605469,4485.79833984,1,0,0,1.22
PHerc0191,5372,6,20272287,as-is,4062.03320312,6032.81103516,1,0,0,1.22
PHerc0191,5372,6,20272287,no-division,4428.03320312,4501.81103516,1,0,0,1.22
PHerc0191,5372,7,20273287,as-is,4109.82910156,6013.50634766,1,0,0,1.22
PHerc0191,5372,7,20273287,no-division,4499.82910156,4492.50634766,1,0,0,1.22
PHerc0191,5372,8,20274287,as-is,4264.39257812,6371.81689453,1,0,0,1.22
PHerc0191,5372,8,20274287,no-division,4513.39257812,4504.81689453,1,0,0,1.22
PHerc0191,5372,9,20275287,as-is,4088.82910156,6253.74804688,1,0,0,1.22
PHerc0191,5372,9,20275287,no-division,4525.82910156,4495.74804688,1,0,0,1.22
PHerc0191,5372,10,20276287,as-is,4090.71142578,6042.34326172,1,0,0,1.22
PHerc0191,5372,10,20276287,no-division,4499.71142578,4478.34326172,1,0,0,1.22
PHerc0191,5372,11,20277287,as-is,4168.81591797,6130.69580078,1,0,0,1.22
PHerc0191,5372,11,20277287,no-division,4419.81591797,4485.69580078,1,0,0,1.22
PHerc0191,5372,12,20278287,as-is,4289.48974609,6301.26416016,1,0,0,1.22
PHerc0191,5372,12,20278287,no-division,4450.48974609,4505.26416016,1,0,0,1.22
PHerc0191,5372,13,20279287,as-is,4119.66015625,6227.43310547,1,0,0,1.22
PHerc0191,5372,13,20279287,no-division,4548.66015625,4480.43310547,1,0,0,1.22
PHerc0191,5372,14,20280287,as-is,4096.87988281,6298.31640625,1,0,0,1.22
PHerc0191,5372,14,20280287,no-division,4447.87988281,4497.31640625,1,0,0,1.22
PHerc0191,5372,15,20281287,as-is,4134.69921875,6196.39648438,1,0,0,1.22
PHerc0191,5372,15,20281287,no-division,4495.69921875,4476.39648438,1,0,0,1.22
PHerc0191,5372,16,20282287,as-is,4105.73974609,6216.37792969,1,0,0,1.22
PHerc0191,5372,16,20282287,no-division,4546.73974609,4503.37792969,1,0,0,1.22
PHerc0191,5372,17,20283287,as-is,4222.05175781,6111.65234375,1,0,0,1.22
PHerc0191,5372,17,20283287,no-division,4562.05175781,4486.65234375,1,0,0,1.22
PHerc0191,5372,18,20284287,as-is,3525.58666992,6407.56640625,1,0,0,1.22
PHerc0191,5372,18,20284287,no-division,4419.58691406,4491.56640625,1,0,0,1.22
PHerc0191,5372,19,20285287,as-is,4322.03662109,6218.79638672,1,0,0,1.22
PHerc0191,5372,19,20285287,no-division,4559.03662109,4463.79638672,1,0,0,1.22
PHerc0191,5998,0,20266913,as-is,4595.96289062,5165.34521484,1,0,0,1.22
PHerc0191,5998,0,20266913,no-division,4340.96289062,4928.34521484,1,0,0,1.22
PHerc0191,5998,1,20267913,as-is,4567.63867188,5197.98632812,1,0,0,1.22
PHerc0191,5998,1,20267913,no-division,4985.63867188,4721.98632812,1,0,0,1.22
PHerc0191,5998,2,20268913,as-is,4595.63818359,5186.22802734,1,0,0,1.22
PHerc0191,5998,2,20268913,no-division,4949.63818359,4756.22802734,1,0,0,1.22
PHerc0191,5998,3,20269913,as-is,4684.49414062,5279.80664062,1,0,0,1.22
PHerc0191,5998,3,20269913,no-division,4681.49414062,4368.80664062,1,0,0,1.22
PHerc0191,5998,4,20270913,as-is,4679.50732422,5258.66552734,1,0,0,1.22
PHerc0191,5998,4,20270913,no-division,4296.50732422,5024.66552734,1,0,0,1.22
PHerc0191,5998,5,20271913,as-is,4672.66699219,5196.16210938,1,0,0,1.22
PHerc0191,5998,5,20271913,no-division,4283.66699219,5019.16210938,1,0,0,1.22
PHerc0191,5998,6,20272913,as-is,4664.21875,5174.04394531,1,0,0,1.22
PHerc0191,5998,6,20272913,no-division,4258.21875,5005.04394531,1,0,0,1.27
PHerc0191,5998,7,20273913,as-is,4672.90380859,5207.15966797,1,0,0,1.22
PHerc0191,5998,7,20273913,no-division,4433.90380859,4596.15966797,1,0,0,1.22
PHerc0191,5998,8,20274913,as-is,4780.27197266,5112.71972656,1,0,0,1.22
PHerc0191,5998,8,20274913,no-division,4809.27197266,4842.71972656,1,0,0,1.22
PHerc0191,5998,9,20275913,as-is,4683.64208984,5232.84082031,1,0,0,1.22
PHerc0191,5998,9,20275913,no-division,4609.64208984,4185.84082031,1,0,0,1.22
PHerc0191,5998,10,20276913,as-is,4661.53564453,5185.73779297,1,0,0,1.22
PHerc0191,5998,10,20276913,no-division,4287.53564453,5005.73779297,1,0,0,1.22
PHerc0191,5998,11,20277913,as-is,4625.11035156,5207.20458984,1,0,0,1.22
PHerc0191,5998,11,20277913,no-division,5011.11035156,4731.20458984,1,0,0,1.22
PHerc0191,5998,12,20278913,as-is,4532.26660156,5187.92822266,1,0,0,1.22
PHerc0191,5998,12,20278913,no-division,4522.26660156,4552.92822266,1,0,0,1.22
PHerc0191,5998,13,20279913,as-is,4623.35644531,5175.25976562,1,0,0,1.22
PHerc0191,5998,13,20279913,no-division,4529.35644531,4362.25976562,1,0,0,1.22
PHerc0191,5998,14,20280913,as-is,4630.66894531,5199.56884766,1,0,0,1.22
PHerc0191,5998,14,20280913,no-division,4406.66894531,4941.56884766,1,0,0,1.22
PHerc0191,5998,15,20281913,as-is,4658.74365234,5169.31396484,1,0,0,1.22
PHerc0191,5998,15,20281913,no-division,4660.74365234,5159.31396484,1,0,0,1.22
PHerc0191,5998,16,20282913,as-is,4681.14892578,5160.81494141,1,0,0,1.22
PHerc0191,5998,16,20282913,no-division,4338.14892578,5014.81494141,1,0,0,1.22
PHerc0191,5998,17,20283913,as-is,4678.14208984,5136.50195312,1,0,0,1.22
PHerc0191,5998,17,20283913,no-division,4749.14208984,4483.50195312,1,0,0,1.22
PHerc0191,5998,18,20284913,as-is,4619.75634766,5177.171875,1,0,0,1.22
PHerc0191,5998,18,20284913,no-division,4516.75634766,4335.171875,1,0,0,1.22
PHerc0191,5998,19,20285913,as-is,4692.63232422,5182.31787109,1,0,0,1.22
PHerc0191,5998,19,20285913,no-division,4753.63232422,4864.31787109,1,0,0,1.22
PHerc0191,6623,0,20267538,as-is,4341.15185547,4565.97314453,1,0,0,1.22
PHerc0191,6623,0,20267538,no-division,5306.15185547,4189.97314453,1,0,0,1.22
PHerc0191,6623,1,20268538,as-is,4518.31640625,4740.67285156,1,0,0,1.22
PHerc0191,6623,1,20268538,no-division,5268.31640625,4185.67285156,1,0,0,1.22
PHerc0191,6623,2,20269538,as-is,4501.59570312,4654.97314453,1,0,0,1.22
PHerc0191,6623,2,20269538,no-division,5241.59570312,4212.97314453,1,0,0,1.22
PHerc0191,6623,3,20270538,as-is,4517.13378906,4672.42285156,1,0,0,1.22
PHerc0191,6623,3,20270538,no-division,4951.13378906,4212.42285156,1,0,0,1.22
PHerc0191,6623,4,20271538,as-is,4529.28369141,4619.71435547,1,0,0,1.22
PHerc0191,6623,4,20271538,no-division,5307.28369141,4161.71435547,1,0,0,1.22
PHerc0191,6623,5,20272538,as-is,4498.16992188,4665.56396484,1,0,0,1.22
PHerc0191,6623,5,20272538,no-division,5232.16992188,4251.56396484,1,0,0,1.22
PHerc0191,6623,6,20273538,as-is,4611.79101562,4640.31494141,1,0,0,1.22
PHerc0191,6623,6,20273538,no-division,4987.79101562,4656.31494141,1,0,0,1.22
PHerc0191,6623,7,20274538,as-is,4491.14648438,4597.82519531,1,0,0,1.22
PHerc0191,6623,7,20274538,no-division,5232.14648438,4251.82519531,1,0,0,1.22
PHerc0191,6623,8,20275538,as-is,4668.53417969,4694.92773438,1,0,0,1.22
PHerc0191,6623,8,20275538,no-division,4719.53417969,4647.92773438,1,0,0,1.22
PHerc0191,6623,9,20276538,as-is,4636.40478516,4674.63671875,1,0,0,1.22
PHerc0191,6623,9,20276538,no-division,5179.40478516,4207.63671875,1,0,0,1.22
PHerc0191,6623,10,20277538,as-is,4478.59814453,4597.65673828,1,0,0,1.22
PHerc0191,6623,10,20277538,no-division,5214.59814453,4230.65673828,1,0,0,1.22
PHerc0191,6623,11,20278538,as-is,4562.58447266,4681.26953125,1,0,0,1.22
PHerc0191,6623,11,20278538,no-division,5291.58447266,4159.26953125,1,0,0,1.22
PHerc0191,6623,12,20279538,as-is,4466.57666016,4514.06933594,1,0,0,1.27
PHerc0191,6623,12,20279538,no-division,5221.57666016,4163.06933594,1,0,0,1.22
PHerc0191,6623,13,20280538,as-is,4633.12011719,4733.93408203,1,0,0,1.22
PHerc0191,6623,13,20280538,no-division,5277.12011719,4603.93408203,1,0,0,1.22
PHerc0191,6623,14,20281538,as-is,4537.56835938,4677.63916016,1,0,0,1.22
PHerc0191,6623,14,20281538,no-division,4925.56835938,4271.63916016,1,0,0,1.22
PHerc0191,6623,15,20282538,as-is,4506.91699219,4661.75585938,1,0,0,1.22
PHerc0191,6623,15,20282538,no-division,4981.91699219,4717.75585938,1,0,0,1.22
PHerc0191,6623,16,20283538,as-is,4578.47363281,4764.42431641,1,0,0,1.22
PHerc0191,6623,16,20283538,no-division,4978.47363281,4693.42431641,1,0,0,1.22
PHerc0191,6623,17,20284538,as-is,4645.07519531,4692.19970703,1,0,0,1.22
PHerc0191,6623,17,20284538,no-division,4917.07519531,4312.19970703,1,0,0,1.22
PHerc0191,6623,18,20285538,as-is,4644.53662109,4684.76318359,1,0,0,1.22
PHerc0191,6623,18,20285538,no-division,5230.53662109,4243.76318359,1,0,0,1.22
PHerc0191,6623,19,20286538,as-is,4629.55126953,4664.99560547,1,0,0,1.22
PHerc0191,6623,19,20286538,no-division,4993.55126953,4250.99560547,1,0,0,1.22
PHerc0191,7248,0,20268163,as-is,3523.79394531,4833.73779297,1,0,0,1.27
PHerc0191,7248,0,20268163,no-division,4488.79394531,4699.73779297,1,0,0,1.22
PHerc0191,7248,1,20269163,as-is,3567.29052734,4823.17089844,1,0,0,1.22
PHerc0191,7248,1,20269163,no-division,4340.29052734,4780.17089844,1,0,0,1.22
PHerc0191,7248,2,20270163,as-is,3480.97973633,4797.16308594,1,0,0,1.22
PHerc0191,7248,2,20270163,no-division,5044.97949219,4522.16308594,1,0,0,1.22
PHerc0191,7248,3,20271163,as-is,3614.47436523,4833.17138672,1,0,0,1.22
PHerc0191,7248,3,20271163,no-division,4484.47460938,4679.17138672,1,0,0,1.22
