scroll,z,variant,seed,role,x,y,width,height,inside,capped,guard,seconds
PHerc0332,4352,no-division,127808,spread,1945.25,2105.01,3941.0,3941.0,1,0,0,1.22
PHerc0332,4659,as-is,20265574,position,1899.99,2027.23,3941.0,3941.0,1,0,0,1.22
PHerc0332,4659,no-division,20265574,position,1895.99,2025.23,3941.0,3941.0,1,0,0,1.22
PHerc0332,4659,no-division,4666,spread,1898.92,2017.92,3941.0,3941.0,1,0,0,1.22
PHerc0332,4659,no-division,128115,spread,1889.15,2033.17,3941.0,3941.0,1,0,0,1.22
PHerc0332,4965,as-is,20265880,position,1917.9,2013.69,3941.0,3941.0,1,0,0,1.22
PHerc0332,4965,no-division,20265880,position,1916.9,2007.69,3941.0,3941.0,1,0,0,1.22
PHerc0332,4965,no-division,4972,spread,1913.57,2023.01,3941.0,3941.0,1,0,0,1.22
PHerc0332,4965,no-division,128421,spread,1937.79,1968.3,3941.0,3941.0,1,0,0,1.22
PHerc0332,5272,as-is,20266187,position,1953.35,2000.95,3941.0,3941.0,1,0,0,1.17
PHerc0332,5272,no-division,20266187,position,1962.35,1984.95,3941.0,3941.0,1,0,0,1.17
PHerc0332,5272,no-division,5279,spread,1968.17,1984.13,3941.0,3941.0,1,0,0,1.17
PHerc0332,5272,no-division,128728,spread,1966.27,1984.79,3941.0,3941.0,1,0,0,1.17
PHerc0332,5579,as-is,20266494,position,2000.59,2029.35,3941.0,3941.0,1,0,0,1.22
PHerc0332,5579,no-division,20266494,position,2007.59,2025.35,3941.0,3941.0,1,0,0,1.22
PHerc0332,5579,no-division,5586,spread,2004.79,2011.16,3941.0,3941.0,1,0,0,1.22
PHerc0332,5579,no-division,129035,spread,1986.48,2007.86,3941.0,3941.0,1,0,0,1.22
PHerc0332,5885,as-is,20266800,position,2042.42,2064.28,3941.0,3941.0,1,0,0,1.22
PHerc0332,5885,no-division,20266800,position,2054.42,2059.28,3941.0,3941.0,1,0,0,1.22
PHerc0332,5885,no-division,5892,spread,2055.86,2068.45,3941.0,3941.0,1,0,0,1.22
PHerc0332,5885,no-division,129341,spread,2042.95,2047.38,3941.0,3941.0,1,0,0,1.22
PHerc0332,6192,as-is,20267107,position,2071.02,2089.97,3941.0,3941.0,1,0,0,1.22
PHerc0332,6192,no-division,20267107,position,2078.02,2084.97,3941.0,3941.0,1,0,0,1.17
PHerc0332,6192,no-division,6199,spread,2075.29,2086.38,3941.0,3941.0,1,0,0,1.22
PHerc0332,6192,no-division,129648,spread,2088.08,2090.94,3941.0,3941.0,1,0,0,1.22
PHerc0332,6499,as-is,20267414,position,2085.17,2146.86,3941.0,3941.0,1,0,0,1.22
PHerc0332,6499,no-division,20267414,position,2093.17,2144.86,3941.0,3941.0,1,0,0,1.22
PHerc0332,6499,no-division,6506,spread,2107.06,2164.59,3941.0,3941.0,1,0,0,1.22
PHerc0332,6499,no-division,129955,spread,2107.85,2145.06,3941.0,3941.0,1,0,0,1.22
PHerc0332,6806,as-is,20267721,position,2139.71,2148.45,3941.0,3941.0,1,0,0,1.22
PHerc0332,6806,no-division,20267721,position,2149.71,2154.45,3941.0,3941.0,1,0,0,1.17
PHerc0332,6806,no-division,6813,spread,2139.18,2145.25,3941.0,3941.0,1,0,0,1.22
PHerc0332,6806,no-division,130262,spread,2148.36,2144.14,3941.0,3941.0,1,0,0,1.17
PHerc0332,7112,as-is,20268027,position,2177.54,2053.54,3941.0,3941.0,1,0,0,1.17
PHerc0332,7112,no-division,20268027,position,2169.54,2052.54,3941.0,3941.0,1,0,0,1.17
PHerc0332,7112,no-division,7119,spread,2192.89,2061.36,3941.0,3941.0,1,0,0,1.22
PHerc0332,7112,no-division,130568,spread,2149.71,2046.02,3941.0,3941.0,1,0,0,1.17
PHerc0332,7419,as-is,20268334,position,2200.31,1985.0,3941.0,3941.0,1,0,0,1.22
PHerc0332,7419,no-division,20268334,position,2216.31,1997.0,3941.0,3941.0,1,0,0,1.22
PHerc0332,7419,no-division,7426,spread,2203.48,1998.96,3941.0,3941.0,1,0,0,1.22
PHerc0332,7419,no-division,130875,spread,2213.12,1994.56,3941.0,3941.0,1,0,0,1.22
PHerc0332,7726,as-is,20268641,position,2216.38,1896.46,3941.0,3941.0,1,0,0,1.22
PHerc0332,7726,no-division,20268641,position,2235.38,1856.46,3941.0,3941.0,1,0,0,1.22
PHerc0332,7726,no-division,7733,spread,2222.76,1876.22,3941.0,3941.0,1,0,0,1.22
PHerc0332,7726,no-division,131182,spread,2226.26,1872.42,3941.0,3941.0,1,0,0,1.22
PHerc0343,1439,as-is,20262354,position,4840.74,3630.43,8595.0,8595.0,1,0,0,1.22
PHerc0343,1439,no-division,20262354,position,5694.74,1780.43,8595.0,8595.0,1,0,0,1.22
PHerc0343,1439,no-division,1446,spread,5755.12,1869.31,8595.0,8595.0,1,0,0,1.22
PHerc0343,1439,no-division,124895,spread,5740.42,1888.53,8595.0,8595.0,1,0,0,1.22
PHerc0343,2097,as-is,20263012,position,5139.18,4319.5,8595.0,8595.0,1,0,0,1.22
PHerc0343,2097,no-division,20263012,position,5043.18,3675.5,8595.0,8595.0,1,0,0,1.22
PHerc0343,2097,no-division,2104,spread,5151.3,3712.1,8595.0,8595.0,1,0,0,1.22
PHerc0343,2097,no-division,125553,spread,5052.11,3662.39,8595.0,8595.0,1,0,0,1.22
PHerc0343,2754,as-is,20263669,position,5184.71,3652.44,8595.0,8595.0,1,0,0,1.22
PHerc0343,2754,no-division,20263669,position,5195.71,3611.44,8595.0,8595.0,1,0,0,1.22
PHerc0343,2754,no-division,2761,spread,5224.81,3617.38,8595.0,8595.0,1,0,0,1.22
PHerc0343,2754,no-division,126210,spread,5276.46,3635.3,8595.0,8595.0,1,0,0,1.22
PHerc0343,3411,as-is,20264326,position,3688.55,4427.27,8595.0,8595.0,1,0,0,1.22
PHerc0343,3411,no-division,20264326,position,5334.55,3554.27,8595.0,8595.0,1,0,0,1.22
PHerc0343,3411,no-division,3418,spread,5083.12,4293.31,8595.0,8595.0,1,0,0,1.22
PHerc0343,3411,no-division,126867,spread,5085.57,4254.31,8595.0,8595.0,1,0,0,1.22
PHerc0343,4069,as-is,20264984,position,5162.87,4445.64,8595.0,8595.0,1,0,0,1.22
PHerc0343,4069,no-division,20264984,position,5435.87,3892.64,8595.0,8595.0,1,0,0,1.22
PHerc0343,4069,no-division,4076,spread,5394.58,3888.46,8595.0,8595.0,1,0,0,1.22
PHerc0343,4069,no-division,127525,spread,5339.31,3915.04,8595.0,8595.0,1,0,0,1.22
PHerc0343,4726,as-is,20265641,position,5136.41,4816.01,8595.0,8595.0,1,0,0,1.22
PHerc0343,4726,no-division,20265641,position,5458.41,4937.01,8595.0,8595.0,1,0,0,1.22
PHerc0343,4726,no-division,4733,spread,5163.7,5212.39,8595.0,8595.0,1,0,0,1.22
PHerc0343,4726,no-division,128182,spread,5464.54,5107.86,8595.0,8595.0,1,0,0,1.22
PHerc0343,5383,as-is,20266298,position,4947.54,4984.6,8595.0,8595.0,1,0,0,1.22
PHerc0343,5383,no-division,20266298,position,5087.54,5621.6,8595.0,8595.0,1,0,0,1.22
PHerc0343,5383,no-division,5390,spread,5079.04,5603.92,8595.0,8595.0,1,0,0,1.22
PHerc0343,5383,no-division,128839,spread,5170.88,5610.36,8595.0,8595.0,1,0,0,1.22
PHerc0343,6041,as-is,20266956,position,4707.5,906.1,8595.0,8595.0,1,0,0,1.22
PHerc0343,6041,no-division,20266956,position,5172.5,5734.1,8595.0,8595.0,1,0,0,1.22
PHerc0343,6041,no-division,6048,spread,5056.58,5706.08,8595.0,8595.0,1,0,0,1.22
PHerc0343,6041,no-division,129497,spread,5063.14,5709.67,8595.0,8595.0,1,0,0,1.22
PHerc0343,6698,as-is,20267613,position,178983.53,-2001658.75,8595.0,8595.0,0,0,0,2.17
PHerc0343,6698,no-division,20267613,position,5196.52,5496.26,8595.0,8595.0,1,0,0,1.22
PHerc0343,6698,no-division,6705,spread,5241.89,5520.8,8595.0,8595.0,1,0,0,1.22
PHerc0343,6698,no-division,130154,spread,5291.94,5487.81,8595.0,8595.0,1,0,0,1.22
PHerc0343,7355,as-is,20268270,position,2109.72,26247.06,8595.0,8595.0,0,0,0,1.22
PHerc0343,7355,no-division,20268270,position,4580.72,5336.06,8595.0,8595.0,1,0,0,1.22
PHerc0343,7355,no-division,7362,spread,4558.76,5465.41,8595.0,8595.0,1,0,0,1.22
PHerc0343,7355,no-division,130811,spread,4489.43,5283.78,8595.0,8595.0,1,0,0,1.22
PHerc0343,8013,as-is,20268928,position,3486.81,13522.9,8595.0,8595.0,0,0,0,1.22
PHerc0343,8013,no-division,20268928,position,4646.81,5470.9,8595.0,8595.0,1,0,0,1.22
PHerc0343,8013,no-division,8020,spread,4776.03,5359.91,8595.0,8595.0,1,0,0,1.22
PHerc0343,8013,no-division,131469,spread,4691.47,5515.65,8595.0,8595.0,1,0,0,1.22
PHerc0343,8670,as-is,20269585,position,4954.48,5110.68,8595.0,8595.0,1,0,0,1.22
PHerc0343,8670,no-division,20269585,position,5034.48,5209.68,8595.0,8595.0,1,0,0,1.22
PHerc0343,8670,no-division,8677,spread,5032.98,5147.52,8595.0,8595.0,1,0,0,1.22
PHerc0343,8670,no-division,132126,spread,4941.42,5124.78,8595.0,8595.0,1,0,0,1.22
PHerc0343,9327,as-is,20270242,position,5186.29,4693.56,8595.0,8595.0,1,0,0,1.22
PHerc0343,9327,no-division,20270242,position,4887.29,4812.56,8595.0,8595.0,1,0,0,1.22
PHerc0343,9327,no-division,9334,spread,5189.44,4688.38,8595.0,8595.0,1,0,0,1.22
PHerc0343,9327,no-division,132783,spread,5155.17,4710.25,8595.0,8595.0,1,0,0,1.22
PHerc0343,9984,as-is,20270899,position,5316.87,4377.94,8595.0,8595.0,1,0,0,1.22
PHerc0343,9984,no-division,20270899,position,5352.87,4382.94,8595.0,8595.0,1,0,0,1.22
PHerc0343,9984,no-division,9991,spread,5368.82,4376.1,8595.0,8595.0,1,0,0,1.22
PHerc0343,9984,no-division,133440,spread,5358.13,4383.8,8595.0,8595.0,1,0,0,1.22
PHerc0343,10642,as-is,20271557,position,5115.84,4129.65,8595.0,8595.0,1,0,0,1.22
PHerc0343,10642,no-division,20271557,position,5146.84,4118.65,8595.0,8595.0,1,0,0,1.22
PHerc0343,10642,no-division,10649,spread,4944.68,4127.14,8595.0,8595.0,1,0,0,1.22
PHerc0343,10642,no-division,134098,spread,5078.75,4151.73,8595.0,8595.0,1,0,0,1.22
PHerc0343,11299,as-is,20272214,position,5091.3,3731.65,8595.0,8595.0,1,0,0,1.22
PHerc0343,11299,no-division,20272214,position,5091.3,3731.65,8595.0,8595.0,1,0,0,1.22
PHerc0343,11299,no-division,11306,spread,5030.58,3733.59,8595.0,8595.0,1,0,0,1.22
PHerc0343,11299,no-division,134755,spread,5018.33,3731.18,8595.0,8595.0,1,0,0,1.22
PHerc0343,11956,as-is,20272871,position,5096.04,3680.84,8595.0,8595.0,1,0,0,1.22
PHerc0343,11956,no-division,20272871,position,5124.04,3690.84,8595.0,8595.0,1,0,0,1.22
PHerc0343,11956,no-division,11963,spread,4845.18,3654.9,8595.0,8595.0,1,0,0,1.22
PHerc0343,11956,no-division,135412,spread,4935.71,3667.52,8595.0,8595.0,1,0,0,1.22
PHerc0343,12614,as-is,20273529,position,4873.92,3625.96,8595.0,8595.0,1,0,0,1.22
PHerc0343,12614,no-division,20273529,position,4862.92,3644.96,8595.0,8595.0,1,0,0,1.22
PHerc0343,12614,no-division,12621,spread,4728.83,3625.52,8595.0,8595.0,1,0,0,1.22
PHerc0343,12614,no-division,136070,spread,4777.58,3644.63,8595.0,8595.0,1,0,0,1.22
PHerc0343,13271,as-is,20274186,position,4794.49,3541.25,8595.0,8595.0,1,0,0,1.22
PHerc0343,13271,no-division,20274186,position,4793.49,3528.25,8595.0,8595.0,1,0,0,1.22
PHerc0343,13271,no-division,13278,spread,4667.53,3526.49,8595.0,8595.0,1,0,0,1.22
PHerc0343,13271,no-division,136727,spread,4816.26,3557.45,8595.0,8595.0,1,0,0,1.22
PHerc0343,13928,as-is,20274843,position,4570.78,3713.04,8595.0,8595.0,1,0,0,1.22
PHerc0343,13928,no-division,20274843,position,4727.78,3615.04,8595.0,8595.0,1,0,0,1.22
PHerc0343,13928,no-division,13935,spread,4696.43,3631.31,8595.0,8595.0,1,0,0,1.22
PHerc0343,13928,no-division,137384,spread,4647.74,3647.69,8595.0,8595.0,1,0,0,1.22
PHerc0343,14586,as-is,20275501,position,4230.86,3956.71,8595.0,8595.0,1,0,0,1.22
PHerc0343,14586,no-division,20275501,position,4165.86,3963.71,8595.0,8595.0,1,0,0,1.22
PHerc0343,14586,no-division,14593,spread,4263.0,3964.13,8595.0,8595.0,1,0,0,1.22
PHerc0343,14586,no-division,138042,spread,4168.26,3974.4,8595.0,8595.0,1,0,0,1.22
PHerc0343,15243,as-is,20276158,position,3684.26,4792.57,8595.0,8595.0,1,0,0,1.22
PHerc0343,15243,no-division,20276158,position,3719.26,4327.57,8595.0,8595.0,1,0,0,1.22
PHerc0343,15243,no-division,15250,spread,3744.79,4344.91,8595.0,8595.0,1,0,0,1.22
PHerc0343,15243,no-division,138699,spread,3724.76,4311.01,8595.0,8595.0,1,0,0,1.22
PHerc0343,15900,as-is,20276815,position,3828.61,4671.95,8595.0,8595.0,1,0,0,1.22
PHerc0343,15900,no-division,20276815,position,3472.61,4602.95,8595.0,8595.0,1,0,0,1.22
PHerc0343,15900,no-division,15907,spread,3467.27,4607.07,8595.0,8595.0,1,0,0,1.22
PHerc0343,15900,no-division,139356,spread,3481.28,4630.21,8595.0,8595.0,1,0,0,1.22
PHerc0343,16558,as-is,20277473,position,7352.64,1952.46,8595.0,8595.0,1,0,0,1.22
PHerc0343,16558,no-division,20277473,position,3297.64,5257.46,8595.0,8595.0,1,0,0,1.22
PHerc0343,16558,no-division,16565,spread,2450.95,4761.55,8595.0,8595.0,1,0,0,1.17
PHerc0343,16558,no-division,140014,spread,2443.55,4762.96,8595.0,8595.0,1,0,0,1.22
PHerc0358,1179,as-is,20262094,position,3049.47,3394.68,7783.0,7783.0,1,0,0,1.22
PHerc0358,1179,no-division,20262094,position,3705.47,3093.68,7783.0,7783.0,1,0,0,1.17
PHerc0358,1179,no-division,1186,spread,4362.35,2584.77,7783.0,7783.0,1,0,0,1.22
PHerc0358,1179,no-division,124635,spread,4370.03,2592.08,7783.0,7783.0,1,0,0,1.22
PHerc0358,1717,as-is,20262632,position,3711.17,3576.47,7783.0,7783.0,1,0,0,1.22
PHerc0358,1717,no-division,20262632,position,3733.17,3801.47,7783.0,7783.0,1,0,0,1.22
PHerc0358,1717,no-division,1724,spread,3753.42,3772.66,7783.0,7783.0,1,0,0,1.22
PHerc0358,1717,no-division,125173,spread,3703.64,3797.55,7783.0,7783.0,1,0,0,1.22
PHerc0358,2256,as-is,20263171,position,4559.13,3436.93,7783.0,7783.0,1,0,0,1.22
PHerc0358,2256,no-division,20263171,position,3662.13,4014.93,7783.0,7783.0,1,0,0,1.22
PHerc0358,2256,no-division,2263,spread,3621.74,4001.6,7783.0,7783.0,1,0,0,1.22
PHerc0358,2256,no-division,125712,spread,3618.53,4010.26,7783.0,7783.0,1,0,0,1.22
PHerc0358,2794,as-is,20263709,position,3493.24,4156.59,7783.0,7783.0,1,0,0,1.22
PHerc0358,2794,no-division,20263709,position,3639.24,4397.59,7783.0,7783.0,1,0,0,1.22
PHerc0358,2794,no-division,2801,spread,3554.68,4321.28,7783.0,7783.0,1,0,0,1.22
PHerc0358,2794,no-division,126250,spread,3814.25,4480.49,7783.0,7783.0,1,0,0,1.22
PHerc0358,3333,as-is,20264248,position,5633.49,2478.3,7783.0,7783.0,1,0,0,1.22
PHerc0358,3333,no-division,20264248,position,3482.49,4317.3,7783.0,7783.0,1,0,0,1.22
PHerc0358,3333,no-division,3340,spread,3479.21,4314.54,7783.0,7783.0,1,0,0,1.22
PHerc0358,3333,no-division,126789,spread,3912.74,3788.26,7783.0,7783.0,1,0,0,1.22
PHerc0358,3871,as-is,20264786,position,12808.93,-3262.34,7783.0,7783.0,0,0,0,1.22
PHerc0358,3871,no-division,20264786,position,3490.93,4108.66,7783.0,7783.0,1,0,0,1.22
PHerc0358,3871,no-division,3878,spread,3523.15,4157.94,7783.0,7783.0,1,0,0,1.22
PHerc0358,3871,no-division,127327,spread,3525.88,4262.13,7783.0,7783.0,1,0,0,1.22
PHerc0358,4410,as-is,20265325,position,12649.51,-3177.58,7783.0,7783.0,0,0,0,1.22
PHerc0358,4410,no-division,20265325,position,3627.51,3997.42,7783.0,7783.0,1,0,0,1.22
PHerc0358,4410,no-division,4417,spread,3629.44,4095.88,7783.0,7783.0,1,0,0,1.22
PHerc0358,4410,no-division,127866,spread,3674.93,4118.4,7783.0,7783.0,1,0,0,1.22
PHerc0358,4948,as-is,20265863,position,13295.31,-3127.83,7783.0,7783.0,0,0,0,1.22
PHerc0358,4948,no-division,20265863,position,3865.31,3809.17,7783.0,7783.0,1,0,0,1.22
PHerc0358,4948,no-division,4955,spread,3916.75,3922.93,7783.0,7783.0,1,0,0,1.22
PHerc0358,4948,no-division,128404,spread,3828.21,3803.47,7783.0,7783.0,1,0,0,1.22
PHerc0358,5487,as-is,20266402,position,-1213197.88,1094233.62,7783.0,7783.0,0,0,0,1.72
PHerc0358,5487,no-division,20266402,position,4537.16,4572.58,7783.0,7783.0,1,0,0,1.22
PHerc0358,5487,no-division,5494,spread,4506.65,4512.25,7783.0,7783.0,1,0,0,1.22
PHerc0358,5487,no-division,128943,spread,4528.79,4623.67,7783.0,7783.0,1,0,0,1.22
PHerc0358,6025,as-is,20266940,position,-8327.2,14815.9,7783.0,7783.0,0,0,0,1.22
PHerc0358,6025,no-division,20266940,position,4288.8,3814.9,7783.0,7783.0,1,0,0,1.22
PHerc0358,6025,no-division,6032,spread,4060.61,3230.15,7783.0,7783.0,1,0,0,1.22
PHerc0358,6025,no-division,129481,spread,4321.45,3863.7,7783.0,7783.0,1,0,0,1.22
PHerc0358,6564,as-is,20267479,position,-8484.17,16884.95,7783.0,7783.0,0,0,0,1.22
PHerc0358,6564,no-division,20267479,position,4509.83,3878.95,7783.0,7783.0,1,0,0,1.22
PHerc0358,6564,no-division,6571,spread,4609.48,4077.4,7783.0,7783.0,1,0,0,1.22
PHerc0358,6564,no-division,130020,spread,4621.1,4126.1,7783.0,7783.0,1,0,0,1.17
PHerc0358,7102,as-is,20268017,position,22756.67,-15890.25,7783.0,7783.0,0,0,0,1.22
PHerc0358,7102,no-division,20268017,position,4631.67,4170.75,7783.0,7783.0,1,0,0,1.22
PHerc0358,7102,no-division,7109,spread,4624.07,4171.84,7783.0,7783.0,1,0,0,1.22
PHerc0358,7102,no-division,130558,spread,4617.88,4024.1,7783.0,7783.0,1,0,0,1.22
PHerc0358,7641,as-is,20268556,position,10950.51,-2084.95,7783.0,7783.0,0,0,0,1.22
PHerc0358,7641,no-division,20268556,position,4368.51,3740.05,7783.0,7783.0,1,0,0,1.22
PHerc0358,7641,no-division,7648,spread,3892.15,3757.1,7783.0,7783.0,1,0,0,1.22
PHerc0358,7641,no-division,131097,spread,4046.72,3531.28,7783.0,7783.0,1,0,0,1.22
PHerc0358,8179,as-is,20269094,position,-1638341.25,1374424.0,7783.0,7783.0,0,0,0,2.07
PHerc0358,8179,no-division,20269094,position,4405.68,3552.08,7783.0,7783.0,1,0,0,1.22
PHerc0358,8179,no-division,8186,spread,4475.59,3552.95,7783.0,7783.0,1,0,0,1.22
PHerc0358,8179,no-division,131635,spread,4510.83,3592.07,7783.0,7783.0,1,0,0,1.22
PHerc0358,8718,as-is,20269633,position,3289.03,3887.45,7783.0,7783.0,1,0,0,1.22
PHerc0358,8718,no-division,20269633,position,4628.04,4069.45,7783.0,7783.0,1,0,0,1.22
PHerc0358,8718,no-division,8725,spread,4613.29,4046.9,7783.0,7783.0,1,0,0,1.22
PHerc0358,8718,no-division,132174,spread,4625.76,4055.29,7783.0,7783.0,1,0,0,1.22
PHerc0358,9256,as-is,20270171,position,4163.96,4139.86,7783.0,7783.0,1,0,0,1.22
PHerc0358,9256,no-division,20270171,position,4151.96,4197.86,7783.0,7783.0,1,0,0,1.17
PHerc0358,9256,no-division,9263,spread,4067.58,4289.05,7783.0,7783.0,1,0,0,1.22
PHerc0358,9256,no-division,132712,spread,4075.81,4306.33,7783.0,7783.0,1,0,0,1.22
PHerc0358,9795,as-is,20270710,position,3530.61,4520.43,7783.0,7783.0,1,0,0,1.22
PHerc0358,9795,no-division,20270710,position,3608.61,4396.43,7783.0,7783.0,1,0,0,1.22
PHerc0358,9795,no-division,9802,spread,3562.99,4399.72,7783.0,7783.0,1,0,0,1.22
PHerc0358,9795,no-division,133251,spread,3233.96,3881.25,7783.0,7783.0,1,0,0,1.22
PHerc0358,10333,as-is,20271248,position,2836.78,3965.9,7783.0,7783.0,1,0,0,1.22
PHerc0358,10333,no-division,20271248,position,2975.78,4304.9,7783.0,7783.0,1,0,0,1.22
PHerc0358,10333,no-division,10340,spread,3058.91,4557.53,7783.0,7783.0,1,0,0,1.22
PHerc0358,10333,no-division,133789,spread,3012.59,4388.15,7783.0,7783.0,1,0,0,1.22
PHerc0358,10872,as-is,20271787,position,2389.81,4429.7,7783.0,7783.0,1,0,0,1.27
PHerc0358,10872,no-division,20271787,position,2404.81,4458.7,7783.0,7783.0,1,0,0,1.22
PHerc0358,10872,no-division,10879,spread,2479.44,4350.25,7783.0,7783.0,1,0,0,1.22
PHerc0358,10872,no-division,134328,spread,2388.31,4468.03,7783.0,7783.0,1,0,0,1.22
PHerc0358,11410,as-is,20272325,position,2076.67,4384.59,7783.0,7783.0,1,0,0,1.22
PHerc0358,11410,no-division,20272325,position,2047.67,4298.59,7783.0,7783.0,1,0,0,1.22
PHerc0358,11410,no-division,11417,spread,2049.74,4309.28,7783.0,7783.0,1,0,0,1.22
PHerc0358,11410,no-division,134866,spread,2065.49,4309.02,7783.0,7783.0,1,0,0,1.22
PHerc0358,11949,as-is,20272864,position,2453.23,4270.22,7783.0,7783.0,1,0,0,1.22
PHerc0358,11949,no-division,20272864,position,2046.23,4028.22,7783.0,7783.0,1,0,0,1.22
PHerc0358,11949,no-division,11956,spread,2029.07,4005.83,7783.0,7783.0,1,0,0,1.22
PHerc0358,11949,no-division,135405,spread,2195.95,4153.66,7783.0,7783.0,1,0,0,1.22
PHerc0358,12487,as-is,20273402,position,1227.97,6250.56,7783.0,7783.0,1,0,0,1.22
PHerc0358,12487,no-division,20273402,position,2073.97,4511.56,7783.0,7783.0,1,0,0,1.22
PHerc0358,12487,no-division,12494,spread,2087.91,4492.62,7783.0,7783.0,1,0,0,1.22
PHerc0358,12487,no-division,135943,spread,2088.49,4485.38,7783.0,7783.0,1,0,0,1.22
PHerc0358,13026,as-is,20273941,position,7900.8,3041.14,7783.0,7783.0,0,0,0,1.22
PHerc0358,13026,no-division,20273941,position,2257.8,4608.14,7783.0,7783.0,1,0,0,1.22
PHerc0358,13026,no-division,13033,spread,2264.67,4911.08,7783.0,7783.0,1,0,0,1.22
PHerc0358,13026,no-division,136482,spread,2378.42,5036.43,7783.0,7783.0,1,0,0,1.22
PHerc0358,13564,as-is,20274479,position,7343.48,2433.22,7783.0,7783.0,1,0,0,1.22
PHerc0358,13564,no-division,20274479,position,2402.48,4825.22,7783.0,7783.0,1,0,0,1.22
PHerc0358,13564,no-division,13571,spread,2863.26,5566.22,7783.0,7783.0,1,0,0,1.22
PHerc0358,13564,no-division,137020,spread,2706.35,5394.2,7783.0,7783.0,1,0,0,1.22
PHerc0483A,1271,as-is,20262186,position,3203.93,7507.48,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1271,no-division,20262186,position,3135.93,4708.48,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1271,no-division,1278,spread,3158.51,4974.33,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1271,no-division,124727,spread,3295.39,4815.95,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1852,as-is,20262767,position,5511.06,66840.16,8849.0,8849.0,0,0,0,1.22
PHerc0483A,1852,no-division,20262767,position,3151.06,4924.15,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1852,no-division,1859,spread,3262.78,4959.86,8849.0,8849.0,1,0,0,1.22
PHerc0483A,1852,no-division,125308,spread,3205.91,4942.26,8849.0,8849.0,1,0,0,1.22
PHerc0483A,2433,as-is,20263348,position,9753.09,-236664.7,8849.0,8849.0,0,0,0,1.47
PHerc0483A,2433,no-division,20263348,position,3166.09,4848.3,8849.0,8849.0,1,0,0,1.22
PHerc0483A,2433,no-division,2440,spread,3160.45,4853.28,8849.0,8849.0,1,0,0,1.22
PHerc0483A,2433,no-division,125889,spread,3097.33,4846.43,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3013,as-is,20263928,position,3087.41,8485.74,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3013,no-division,20263928,position,3208.41,4686.74,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3013,no-division,3020,spread,3230.6,4672.26,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3013,no-division,126469,spread,3167.86,4693.04,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3594,as-is,20264509,position,3273.59,15758.67,8849.0,8849.0,0,0,0,1.22
PHerc0483A,3594,no-division,20264509,position,3238.59,4584.67,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3594,no-division,3601,spread,3246.26,4574.95,8849.0,8849.0,1,0,0,1.22
PHerc0483A,3594,no-division,127050,spread,3230.73,4593.08,8849.0,8849.0,1,0,0,1.22
PHerc0483A,4174,as-is,20265089,position,4588.98,-9274.61,8849.0,8849.0,0,0,0,1.22
PHerc0483A,4174,no-division,20265089,position,3137.98,4535.39,8849.0,8849.0,1,0,0,1.22
PHerc0483A,4174,no-division,4181,spread,3120.09,4510.47,8849.0,8849.0,1,0,0,1.22
