scroll,z,k,seed,p,x,y,inside,capped,guard,seconds
PHerc0332,6047,10,20276962,0.5,2058.17236328,2073.87939453,1,0,0,1.22
PHerc0332,6047,11,20277962,0.5,2060.11303711,2071.72460938,1,0,0,1.22
PHerc0332,6047,12,20278962,0.5,2059.09936523,2072.58251953,1,0,0,1.22
PHerc0332,6047,13,20279962,0.5,2059.99365234,2072.31982422,1,0,0,1.22
PHerc0332,6047,14,20280962,0.5,2058.65576172,2068.92919922,1,0,0,1.22
PHerc0332,6047,15,20281962,0.5,2062.02807617,2075.93823242,1,0,0,1.22
PHerc0332,6047,16,20282962,0.5,2059.6418457,2072.11035156,1,0,0,1.22
PHerc0332,6047,17,20283962,0.5,2056.27685547,2069.78417969,1,0,0,1.22
PHerc0332,6047,18,20284962,0.5,2057.24707031,2072.37426758,1,0,0,1.22
PHerc0332,6047,19,20285962,0.5,2058.09130859,2071.58691406,1,0,0,1.22
PHerc0332,6382,0,20267297,0.5,2092.05419922,2112.31494141,1,0,0,1.22
PHerc0332,6382,1,20268297,0.5,2087.07275391,2109.15576172,1,0,0,1.22
PHerc0332,6382,2,20269297,0.5,2090.54882812,2108.73950195,1,0,0,1.22
PHerc0332,6382,3,20270297,0.5,2088.72680664,2111.54150391,1,0,0,1.22
PHerc0332,6382,4,20271297,0.5,2088.40625,2107.57250977,1,0,0,1.22
PHerc0332,6382,5,20272297,0.5,2087.65527344,2107.24633789,1,0,0,1.22
PHerc0332,6382,6,20273297,0.5,2088.39282227,2112.14038086,1,0,0,1.22
PHerc0332,6382,7,20274297,0.5,2084.44873047,2107.18847656,1,0,0,1.22
PHerc0332,6382,8,20275297,0.5,2089.62695312,2112.36767578,1,0,0,1.22
PHerc0332,6382,9,20276297,0.5,2087.03149414,2106.57299805,1,0,0,1.22
PHerc0332,6382,10,20277297,0.5,2084.77807617,2109.38256836,1,0,0,1.22
PHerc0332,6382,11,20278297,0.5,2090.73168945,2107.63891602,1,0,0,1.22
PHerc0332,6382,12,20279297,0.5,2087.05322266,2107.1574707,1,0,0,1.22
PHerc0332,6382,13,20280297,0.5,2089.53540039,2107.54589844,1,0,0,1.22
PHerc0332,6382,14,20281297,0.5,2089.53662109,2107.59008789,1,0,0,1.22
PHerc0332,6382,15,20282297,0.5,2084.82055664,2109.62817383,1,0,0,1.22
PHerc0332,6382,16,20283297,0.5,2087.40917969,2109.22973633,1,0,0,1.22
PHerc0332,6382,17,20284297,0.5,2091.78222656,2110.03662109,1,0,0,1.22
PHerc0332,6382,18,20285297,0.5,2088.85961914,2109.01660156,1,0,0,1.22
PHerc0332,6382,19,20286297,0.5,2090.43383789,2106.11621094,1,0,0,1.22
PHerc0332,6716,0,20267631,0.5,2103.77392578,2128.82836914,1,0,0,1.22
PHerc0332,6716,1,20268631,0.5,2109.2421875,2125.4777832,1,0,0,1.22
PHerc0332,6716,2,20269631,0.5,2110.58374023,2132.57983398,1,0,0,1.22
PHerc0332,6716,3,20270631,0.5,2110.43505859,2137.01245117,1,0,0,1.22
PHerc0332,6716,4,20271631,0.5,2102.16040039,2123.63476562,1,0,0,1.22
PHerc0332,6716,5,20272631,0.5,2110.8828125,2120.09155273,1,0,0,1.22
PHerc0332,6716,6,20273631,0.5,2102.90820312,2116.78027344,1,0,0,1.22
PHerc0332,6716,7,20274631,0.5,2104.77441406,2132.2421875,1,0,0,1.22
PHerc0332,6716,8,20275631,0.5,2103.171875,2126.390625,1,0,0,1.27
PHerc0332,6716,9,20276631,0.5,2103.54052734,2122.66577148,1,0,0,1.22
PHerc0332,6716,10,20277631,0.5,2110.13989258,2124.34472656,1,0,0,1.22
PHerc0332,6716,11,20278631,0.5,2105.0090332,2121.34863281,1,0,0,1.22
PHerc0332,6716,12,20279631,0.5,2105.86425781,2130.21313477,1,0,0,1.22
PHerc0332,6716,13,20280631,0.5,2111.44604492,2138.8684082,1,0,0,1.22
PHerc0332,6716,14,20281631,0.5,2104.34082031,2124.19042969,1,0,0,1.22
PHerc0332,6716,15,20282631,0.5,2113.65063477,2135.04052734,1,0,0,1.22
PHerc0332,6716,16,20283631,0.5,2103.03930664,2136.16967773,1,0,0,1.22
PHerc0332,6716,17,20284631,0.5,2100.72045898,2123.50585938,1,0,0,1.22
PHerc0332,6716,18,20285631,0.5,2105.1003418,2125.05322266,1,0,0,1.22
PHerc0332,6716,19,20286631,0.5,2107.32861328,2135.61401367,1,0,0,1.22
PHerc0332,7050,0,20267965,0.5,2174.13989258,2079.44140625,1,0,0,1.22
PHerc0332,7050,1,20268965,0.5,2169.9543457,2073.23461914,1,0,0,1.22
PHerc0332,7050,2,20269965,0.5,2174.30322266,2076.80761719,1,0,0,1.22
PHerc0332,7050,3,20270965,0.5,2176.48242188,2081.69726562,1,0,0,1.27
PHerc0332,7050,4,20271965,0.5,2175.57128906,2078.63842773,1,0,0,1.22
PHerc0332,7050,5,20272965,0.5,2168.34570312,2080.72021484,1,0,0,1.22
PHerc0332,7050,6,20273965,0.5,2167.99243164,2076.12207031,1,0,0,1.22
PHerc0332,7050,7,20274965,0.5,2173.27392578,2079.73291016,1,0,0,1.22
PHerc0332,7050,8,20275965,0.5,2167.19848633,2077.37451172,1,0,0,1.22
PHerc0332,7050,9,20276965,0.5,2163.90209961,2077.38964844,1,0,0,1.22
PHerc0332,7050,10,20277965,0.5,2173.12646484,2078.14648438,1,0,0,1.22
PHerc0332,7050,11,20278965,0.5,2172.64868164,2071.78979492,1,0,0,1.22
PHerc0332,7050,12,20279965,0.5,2173.37280273,2075.79956055,1,0,0,1.22
PHerc0332,7050,13,20280965,0.5,2175.96704102,2079.17749023,1,0,0,1.22
PHerc0332,7050,14,20281965,0.5,2172.62280273,2075.72949219,1,0,0,1.22
PHerc0332,7050,15,20282965,0.5,2166.96044922,2075.20996094,1,0,0,1.22
PHerc0332,7050,16,20283965,0.5,2166.53759766,2074.16821289,1,0,0,1.22
PHerc0332,7050,17,20284965,0.5,2169.75854492,2076.64013672,1,0,0,1.22
PHerc0332,7050,18,20285965,0.5,2162.62963867,2073.64477539,1,0,0,1.22
PHerc0332,7050,19,20286965,0.5,2166.69995117,2074.23535156,1,0,0,1.22
PHerc0332,7385,0,20268300,0.5,2188.24145508,2001.88049316,1,0,0,1.22
PHerc0332,7385,1,20269300,0.5,2197.02539062,1999.41455078,1,0,0,1.22
PHerc0332,7385,2,20270300,0.5,2189.31347656,2002.95166016,1,0,0,1.22
PHerc0332,7385,3,20271300,0.5,2197.54907227,2003.8182373,1,0,0,1.27
PHerc0332,7385,4,20272300,0.5,2191.41821289,1999.72009277,1,0,0,1.22
PHerc0332,7385,5,20273300,0.5,2194.5168457,2005.42016602,1,0,0,1.22
PHerc0332,7385,6,20274300,0.5,2191.65136719,2002.73693848,1,0,0,1.22
PHerc0332,7385,7,20275300,0.5,2193.70922852,2003.09851074,1,0,0,1.22
PHerc0332,7385,8,20276300,0.5,2194.54077148,2000.27026367,1,0,0,1.22
PHerc0332,7385,9,20277300,0.5,2194.77294922,2000.18444824,1,0,0,1.22
PHerc0332,7385,10,20278300,0.5,2194.4362793,2000.94604492,1,0,0,1.27
PHerc0332,7385,11,20279300,0.5,2191.36523438,2002.00598145,1,0,0,1.22
PHerc0332,7385,12,20280300,0.5,2195.49584961,2000.3392334,1,0,0,1.22
PHerc0332,7385,13,20281300,0.5,2191.41259766,2002.84790039,1,0,0,1.22
PHerc0332,7385,14,20282300,0.5,2196.61181641,2008.61376953,1,0,0,1.22
PHerc0332,7385,15,20283300,0.5,2195.05493164,2000.8157959,1,0,0,1.22
PHerc0332,7385,16,20284300,0.5,2196.68847656,2001.54199219,1,0,0,1.22
PHerc0332,7385,17,20285300,0.5,2195.94677734,2002.93054199,1,0,0,1.22
PHerc0332,7385,18,20286300,0.5,2192.27636719,2001.39794922,1,0,0,1.22
PHerc0332,7385,19,20287300,0.5,2199.83984375,2005.84020996,1,0,0,1.22
PHerc0332,7719,0,20268634,0.5,2202.95776367,1895.94921875,1,0,0,1.22
PHerc0332,7719,1,20269634,0.5,2207.41381836,1913.20910645,1,0,0,1.22
PHerc0332,7719,2,20270634,0.5,2204.75634766,1893.88549805,1,0,0,1.22
PHerc0332,7719,3,20271634,0.5,2205.27368164,1907.32006836,1,0,0,1.22
PHerc0332,7719,4,20272634,0.5,2208.21362305,1902.70605469,1,0,0,1.22
PHerc0332,7719,5,20273634,0.5,2208.28588867,1913.88977051,1,0,0,1.22
PHerc0332,7719,6,20274634,0.5,2209.17529297,1905.11315918,1,0,0,1.22
PHerc0332,7719,7,20275634,0.5,2203.03125,1901.40563965,1,0,0,1.22
PHerc0332,7719,8,20276634,0.5,2207.54321289,1912.05322266,1,0,0,1.22
PHerc0332,7719,9,20277634,0.5,2208.1027832,1914.64916992,1,0,0,1.22
PHerc0332,7719,10,20278634,0.5,2206.94799805,1910.05493164,1,0,0,1.22
PHerc0332,7719,11,20279634,0.5,2204.4921875,1904.14245605,1,0,0,1.22
PHerc0332,7719,12,20280634,0.5,2201.35375977,1894.20007324,1,0,0,1.22
PHerc0332,7719,13,20281634,0.5,2208.62182617,1905.25683594,1,0,0,1.22
PHerc0332,7719,14,20282634,0.5,2207.92871094,1901.45629883,1,0,0,1.22
PHerc0332,7719,15,20283634,0.5,2205.98657227,1904.45336914,1,0,0,1.22
PHerc0332,7719,16,20284634,0.5,2206.32910156,1906.7701416,1,0,0,1.22
PHerc0332,7719,17,20285634,0.5,2207.01342773,1910.92675781,1,0,0,1.22
PHerc0332,7719,18,20286634,0.5,2207.39990234,1907.60522461,1,0,0,1.22
PHerc0332,7719,19,20287634,0.5,2210.76806641,1898.39880371,1,0,0,1.22
PHerc0332,8053,0,20268968,0.5,2211.95849609,1931.71435547,1,0,0,1.22
PHerc0332,8053,1,20269968,0.5,2206.57421875,1936.1706543,1,0,0,1.22
PHerc0332,8053,2,20270968,0.5,2214.50244141,1934.92419434,1,0,0,1.22
PHerc0332,8053,3,20271968,0.5,2213.95703125,1931.47607422,1,0,0,1.22
PHerc0332,8053,4,20272968,0.5,2211.92016602,1938.41247559,1,0,0,1.22
PHerc0332,8053,5,20273968,0.5,2216.13378906,1937.36242676,1,0,0,1.22
PHerc0332,8053,6,20274968,0.5,2210.30224609,1916.70739746,1,0,0,1.22
PHerc0332,8053,7,20275968,0.5,2213.41723633,1937.79089355,1,0,0,1.22
PHerc0332,8053,8,20276968,0.5,2214.34155273,1927.66918945,1,0,0,1.22
PHerc0332,8053,9,20277968,0.5,2210.98242188,1934.95446777,1,0,0,1.22
PHerc0332,8053,10,20278968,0.5,2215.59545898,1932.49438477,1,0,0,1.22
PHerc0332,8053,11,20279968,0.5,2212.22094727,1927.45874023,1,0,0,1.22
PHerc0332,8053,12,20280968,0.5,2211.82861328,1925.64489746,1,0,0,1.22
PHerc0332,8053,13,20281968,0.5,2211.58276367,1932.02978516,1,0,0,1.22
PHerc0332,8053,14,20282968,0.5,2206.47973633,1925.9967041,1,0,0,1.22
PHerc0332,8053,15,20283968,0.5,2211.20825195,1932.96801758,1,0,0,1.22
PHerc0332,8053,16,20284968,0.5,2213.56640625,1928.89929199,1,0,0,1.22
PHerc0332,8053,17,20285968,0.5,2213.39233398,1925.57910156,1,0,0,1.22
PHerc0332,8053,18,20286968,0.5,2206.52807617,1931.76818848,1,0,0,1.22
PHerc0332,8053,19,20287968,0.5,2213.16748047,1927.83959961,1,0,0,1.22
PHerc0332,8388,0,20269303,0.5,2145.08959961,1896.20727539,1,0,0,1.22
PHerc0332,8388,1,20270303,0.5,2139.09765625,1896.90234375,1,0,0,1.22
PHerc0332,8388,2,20271303,0.5,2154.41015625,1896.68603516,1,0,0,1.22
PHerc0332,8388,3,20272303,0.5,1030.52246094,1825.98461914,1,0,0,1.22
PHerc0332,8388,4,20273303,0.5,2135.17724609,1896.73950195,1,0,0,1.22
PHerc0332,8388,5,20274303,0.5,2141.74145508,1896.11108398,1,0,0,1.22
PHerc0332,8388,6,20275303,0.5,2146.40942383,1895.27587891,1,0,0,1.22
PHerc0332,8388,7,20276303,0.5,2141.62695312,1900.40258789,1,0,0,1.22
PHerc0332,8388,8,20277303,0.5,1039.59838867,1830.06176758,1,0,0,1.22
PHerc0332,8388,9,20278303,0.5,2141.38330078,1900.77905273,1,0,0,1.22
PHerc0332,8388,10,20279303,0.5,2127.15795898,1898.18579102,1,0,0,1.22
PHerc0332,8388,11,20280303,0.5,2146.47460938,1895.16088867,1,0,0,1.22
PHerc0332,8388,12,20281303,0.5,2147.60229492,1895.2097168,1,0,0,1.22
PHerc0332,8388,13,20282303,0.5,2150.07006836,1893.65161133,1,0,0,1.22
PHerc0332,8388,14,20283303,0.5,2137.68432617,1896.3359375,1,0,0,1.22
PHerc0332,8388,15,20284303,0.5,2139.6862793,1893.90454102,1,0,0,1.22
PHerc0332,8388,16,20285303,0.5,2145.52001953,1901.09985352,1,0,0,1.22
PHerc0332,8388,17,20286303,0.5,1028.78686523,1829.48632812,1,0,0,1.22
PHerc0332,8388,18,20287303,0.5,2141.69018555,1891.66210938,1,0,0,1.22
PHerc0332,8388,19,20288303,0.5,2135.20336914,1893.31835938,1,0,0,1.22
PHerc0826,1941,0,20262856,0.5,5345.73779297,2478.62280273,1,0,0,1.22
PHerc0826,1941,1,20263856,0.5,4433.70800781,2583.82861328,1,0,0,1.22
PHerc0826,1941,2,20264856,0.5,4521.90185547,2609.71777344,1,0,0,1.22
PHerc0826,1941,3,20265856,0.5,4380.79492188,2606.81591797,1,0,0,1.22
PHerc0826,1941,4,20266856,0.5,5056.92871094,2360.94824219,1,0,0,1.22
PHerc0826,1941,5,20267856,0.5,5008.34082031,2308.30175781,1,0,0,1.22
PHerc0826,1941,6,20268856,0.5,5109.54980469,2380.1652832,1,0,0,1.22
PHerc0826,1941,7,20269856,0.5,4831.23730469,2417.45629883,1,0,0,1.22
PHerc0826,1941,8,20270856,0.5,4552.11669922,2581.56616211,1,0,0,1.22
PHerc0826,1941,9,20271856,0.5,4496.00439453,2589.28564453,1,0,0,1.22
PHerc0826,1941,10,20272856,0.5,4998.16064453,2368.75390625,1,0,0,1.22
PHerc0826,1941,11,20273856,0.5,4565.86474609,2566.18408203,1,0,0,1.22
PHerc0826,1941,12,20274856,0.5,4576.54345703,2604.84912109,1,0,0,1.22
PHerc0826,1941,13,20275856,0.5,4356.74121094,2631.14892578,1,0,0,1.22
PHerc0826,1941,14,20276856,0.5,4802.11376953,2393.25488281,1,0,0,1.22
PHerc0826,1941,15,20277856,0.5,4432.18164062,2585.21777344,1,0,0,1.22
PHerc0826,1941,16,20278856,0.5,5238.51806641,2446.59228516,1,0,0,1.22
PHerc0826,1941,17,20279856,0.5,5299.38134766,2472.28466797,1,0,0,1.22
PHerc0826,1941,18,20280856,0.5,5099.80566406,2386.42773438,1,0,0,1.22
PHerc0826,1941,19,20281856,0.5,4833.31445312,2414.22167969,1,0,0,1.22
PHerc0826,2564,0,20263479,0.5,5186.62792969,4175.89453125,1,0,0,1.22
PHerc0826,2564,1,20264479,0.5,5154.32958984,4157.30175781,1,0,0,1.22
PHerc0826,2564,2,20265479,0.5,5138.60498047,4142.47070312,1,0,0,1.22
PHerc0826,2564,3,20266479,0.5,5110.13574219,4147.66503906,1,0,0,1.22
PHerc0826,2564,4,20267479,0.5,5192.44384766,4169.59472656,1,0,0,1.22
PHerc0826,2564,5,20268479,0.5,5211.27685547,4184.82421875,1,0,0,1.22
PHerc0826,2564,6,20269479,0.5,5116.34814453,4160.08007812,1,0,0,1.22
PHerc0826,2564,7,20270479,0.5,5171.17578125,4174.97021484,1,0,0,1.22
PHerc0826,2564,8,20271479,0.5,5182.78710938,4168.80029297,1,0,0,1.22
PHerc0826,2564,9,20272479,0.5,5129.49658203,4173.72021484,1,0,0,1.22
PHerc0826,2564,10,20273479,0.5,5152.25097656,4177.70605469,1,0,0,1.22
PHerc0826,2564,11,20274479,0.5,5176.07080078,4157.7734375,1,0,0,1.22
PHerc0826,2564,12,20275479,0.5,5184.23583984,4171.24365234,1,0,0,1.22
PHerc0826,2564,13,20276479,0.5,5119.77294922,4156.44628906,1,0,0,1.22
PHerc0826,2564,14,20277479,0.5,5186.44238281,4160.29589844,1,0,0,1.22
PHerc0826,2564,15,20278479,0.5,5176.29394531,4175.24804688,1,0,0,1.22
PHerc0826,2564,16,20279479,0.5,5114.78808594,4171.95263672,1,0,0,1.22
PHerc0826,2564,17,20280479,0.5,5125.87792969,4154.16113281,1,0,0,1.22
PHerc0826,2564,18,20281479,0.5,5175.70019531,4175.39404297,1,0,0,1.22
PHerc0826,2564,19,20282479,0.5,5138.41455078,4159.73730469,1,0,0,1.22
PHerc0826,3186,0,20264101,0.5,5157.49755859,3837.93505859,1,0,0,1.22
PHerc0826,3186,1,20265101,0.5,5018.72705078,3760.94433594,1,0,0,1.22
PHerc0826,3186,2,20266101,0.5,5147.56640625,3825.69580078,1,0,0,1.22
PHerc0826,3186,3,20267101,0.5,4984.64990234,3744.68896484,1,0,0,1.22
PHerc0826,3186,4,20268101,0.5,5111.88085938,3837.70019531,1,0,0,1.22
PHerc0826,3186,5,20269101,0.5,4994.30371094,3734.64746094,1,0,0,1.22
PHerc0826,3186,6,20270101,0.5,5142.00048828,3834.65820312,1,0,0,1.22
PHerc0826,3186,7,20271101,0.5,5173.38037109,3829.27783203,1,0,0,1.22
PHerc0826,3186,8,20272101,0.5,4990.62402344,3768.41455078,1,0,0,1.22
PHerc0826,3186,9,20273101,0.5,5178.84179688,3827.24707031,1,0,0,1.22
PHerc0826,3186,10,20274101,0.5,5160.0390625,3832.40673828,1,0,0,1.22
PHerc0826,3186,11,20275101,0.5,5112.90136719,3821.86474609,1,0,0,1.22
PHerc0826,3186,12,20276101,0.5,5025.44433594,3754.92285156,1,0,0,1.22
PHerc0826,3186,13,20277101,0.5,4992.61914062,3761.38671875,1,0,0,1.22
PHerc0826,3186,14,20278101,0.5,4961.140625,3766.86914062,1,0,0,1.22
PHerc0826,3186,15,20279101,0.5,4988.70800781,3756.93408203,1,0,0,1.22
PHerc0826,3186,16,20280101,0.5,5019.625,3753.49072266,1,0,0,1.22
PHerc0826,3186,17,20281101,0.5,5094.04980469,3825.39892578,1,0,0,1.22
PHerc0826,3186,18,20282101,0.5,5128.20947266,3836.97509766,1,0,0,1.22
PHerc0826,3186,19,20283101,0.5,5002.04785156,3758.95019531,1,0,0,1.22
PHerc0826,3809,0,20264724,0.5,3964.88183594,4869.42236328,1,0,0,1.22
PHerc0826,3809,1,20265724,0.5,4156.2578125,4840.53027344,1,0,0,1.22
PHerc0826,3809,2,20266724,0.5,4142.89453125,4816.50244141,1,0,0,1.22
PHerc0826,3809,3,20267724,0.5,4109.7578125,4778.80664062,1,0,0,1.22
PHerc0826,3809,4,20268724,0.5,4019.06933594,4827.92919922,1,0,0,1.22
PHerc0826,3809,5,20269724,0.5,5042.84082031,3531.09472656,1,0,0,1.22
PHerc0826,3809,6,20270724,0.5,3963.9765625,4867.09082031,1,0,0,1.22
PHerc0826,3809,7,20271724,0.5,3888.92089844,4868.49853516,1,0,0,1.27
PHerc0826,3809,8,20272724,0.5,3968.76953125,4861.39160156,1,0,0,1.22
PHerc0826,3809,9,20273724,0.5,3961.71777344,4861.10009766,1,0,0,1.22
PHerc0826,3809,10,20274724,0.5,5027.62695312,3532.96044922,1,0,0,1.22
PHerc0826,3809,11,20275724,0.5,5027.83642578,3526.36523438,1,0,0,1.27
PHerc0826,3809,12,20276724,0.5,4157.171875,4840.86669922,1,0,0,1.22
PHerc0826,3809,13,20277724,0.5,5046.22900391,3524.21533203,1,0,0,1.22
PHerc0826,3809,14,20278724,0.5,4077.44140625,4785.47167969,1,0,0,1.22
PHerc0826,3809,15,20279724,0.5,3988.34863281,4857.47802734,1,0,0,1.22
PHerc0826,3809,16,20280724,0.5,3964.66503906,4846.03857422,1,0,0,1.22
PHerc0826,3809,17,20281724,0.5,5039.96386719,3532.56347656,1,0,0,1.22
PHerc0826,3809,18,20282724,0.5,4031.04296875,4879.6953125,1,0,0,1.22
PHerc0826,3809,19,20283724,0.5,4012.57519531,4826.38623047,1,0,0,1.22
PHerc0826,4432,0,20265347,0.5,4162.16113281,4212.84277344,1,0,0,1.22
PHerc0826,4432,1,20266347,0.5,4241.59667969,4243.00097656,1,0,0,1.22
PHerc0826,4432,2,20267347,0.5,4273.70800781,4348.04833984,1,0,0,1.22
PHerc0826,4432,3,20268347,0.5,4150.20214844,4234.06201172,1,0,0,1.22
PHerc0826,4432,4,20269347,0.5,4217.33789062,4290.09863281,1,0,0,1.22
PHerc0826,4432,5,20270347,0.5,4655.94335938,3634.96972656,1,0,0,1.22
PHerc0826,4432,6,20271347,0.5,4266.58886719,4316.86279297,1,0,0,1.22
PHerc0826,4432,7,20272347,0.5,4185.82275391,4233.22216797,1,0,0,1.22
PHerc0826,4432,8,20273347,0.5,4175.41357422,4260.27392578,1,0,0,1.22
PHerc0826,4432,9,20274347,0.5,4189.37939453,4233.99316406,1,0,0,1.22
PHerc0826,4432,10,20275347,0.5,4198.77929688,4251.91699219,1,0,0,1.22
PHerc0826,4432,11,20276347,0.5,4216.52539062,4271.96875,1,0,0,1.22
PHerc0826,4432,12,20277347,0.5,4644.04492188,3608.26269531,1,0,0,1.22
PHerc0826,4432,13,20278347,0.5,4261.76269531,4420.29248047,1,0,0,1.22
PHerc0826,4432,14,20279347,0.5,4267.44384766,4396.3046875,1,0,0,1.22
PHerc0826,4432,15,20280347,0.5,4894.71777344,3553.57324219,1,0,0,1.22
PHerc0826,4432,16,20281347,0.5,4268.83984375,4304.73925781,1,0,0,1.22
PHerc0826,4432,17,20282347,0.5,4289.1015625,4371.87011719,1,0,0,1.22
PHerc0826,4432,18,20283347,0.5,4209.19482422,4275.62548828,1,0,0,1.22
PHerc0826,4432,19,20284347,0.5,4171.95703125,4252.80224609,1,0,0,1.22
PHerc0826,5054,0,20265969,0.5,4562.93164062,3865.12939453,1,0,0,1.22
PHerc0826,5054,1,20266969,0.5,4586.96386719,3943.04492188,1,0,0,1.22
PHerc0826,5054,2,20267969,0.5,4633.74609375,3945.10522461,1,0,0,1.22
PHerc0826,5054,3,20268969,0.5,4539.93164062,3847.67236328,1,0,0,1.22
PHerc0826,5054,4,20269969,0.5,4587.98291016,3944.71875,1,0,0,1.22
PHerc0826,5054,5,20270969,0.5,4566.57226562,3852.12060547,1,0,0,1.22
PHerc0826,5054,6,20271969,0.5,4494.02783203,3876.3359375,1,0,0,1.22
PHerc0826,5054,7,20272969,0.5,4532.63916016,3870.15844727,1,0,0,1.22
PHerc0826,5054,8,20273969,0.5,4403.11474609,3861.99267578,1,0,0,1.22
PHerc0826,5054,9,20274969,0.5,4364.28417969,3790.47412109,1,0,0,1.22
PHerc0826,5054,10,20275969,0.5,4541.82128906,3833.96948242,1,0,0,1.22
PHerc0826,5054,11,20276969,0.5,4519.62890625,3863.16552734,1,0,0,1.22
PHerc0826,5054,12,20277969,0.5,4428.90478516,3805.17822266,1,0,0,1.22
PHerc0826,5054,13,20278969,0.5,4638.45507812,3955.65136719,1,0,0,1.22
PHerc0826,5054,14,20279969,0.5,4668.12158203,3945.9921875,1,0,0,1.22
PHerc0826,5054,15,20280969,0.5,4508.63720703,3822.30273438,1,0,0,1.22
PHerc0826,5054,16,20281969,0.5,4596.36816406,3955.89892578,1,0,0,1.22
PHerc0826,5054,17,20282969,0.5,4556.18164062,3854.05859375,1,0,0,1.22
PHerc0826,5054,18,20283969,0.5,4585.85449219,3942.57592773,1,0,0,1.22
PHerc0826,5054,19,20284969,0.5,4607.87158203,3941.13964844,1,0,0,1.22
PHerc0826,5677,0,20266592,0.5,4941.26220703,4283.80273438,1,0,0,1.22
PHerc0826,5677,1,20267592,0.5,3800.70605469,4002.27783203,1,0,0,1.22
PHerc0826,5677,2,20268592,0.5,4900.44628906,4276.06054688,1,0,0,1.22
PHerc0826,5677,3,20269592,0.5,4889.85742188,4271.4453125,1,0,0,1.22
PHerc0826,5677,4,20270592,0.5,3873.00390625,4004.18701172,1,0,0,1.22
PHerc0826,5677,5,20271592,0.5,4896.75878906,4271.56542969,1,0,0,1.22
PHerc0826,5677,6,20272592,0.5,4892.87207031,4276.51757812,1,0,0,1.22
PHerc0826,5677,7,20273592,0.5,4895.81152344,4279.93212891,1,0,0,1.22
PHerc0826,5677,8,20274592,0.5,4911.01953125,4274.60546875,1,0,0,1.22
PHerc0826,5677,9,20275592,0.5,4889.05029297,4267.36132812,1,0,0,1.22
PHerc0826,5677,10,20276592,0.5,4901.43847656,4282.06640625,1,0,0,1.22
PHerc0826,5677,11,20277592,0.5,3719.31005859,4046.21679688,1,0,0,1.22
PHerc0826,5677,12,20278592,0.5,4889.74560547,4280.18457031,1,0,0,1.22
PHerc0826,5677,13,20279592,0.5,4903.50244141,4272.58789062,1,0,0,1.22
PHerc0826,5677,14,20280592,0.5,4893.51855469,4258.19580078,1,0,0,1.22
PHerc0826,5677,15,20281592,0.5,5005.30273438,4332.23486328,1,0,0,1.22
PHerc0826,5677,16,20282592,0.5,3716.91845703,4034.52734375,1,0,0,1.22
PHerc0826,5677,17,20283592,0.5,4891.04638672,4267.81445312,1,0,0,1.22
PHerc0826,5677,18,20284592,0.5,3723.89208984,4013.76513672,1,0,0,1.22
PHerc0826,5677,19,20285592,0.5,4896.80859375,4283.73974609,1,0,0,1.22
PHerc0826,6300,0,20267215,0.5,3204.40136719,3380.23486328,1,0,0,1.22
PHerc0826,6300,1,20268215,0.5,3180.93310547,3341.42675781,1,0,0,1.22
PHerc0826,6300,2,20269215,0.5,3201.29614258,3357.33276367,1,0,0,1.22
PHerc0826,6300,3,20270215,0.5,3472.95605469,3456.0637207,1,0,0,1.27
PHerc0826,6300,4,20271215,0.5,3168.5690918,3330.74560547,1,0,0,1.22
PHerc0826,6300,5,20272215,0.5,3189.22216797,3355.64746094,1,0,0,1.27
PHerc0826,6300,6,20273215,0.5,3472.09790039,3475.46508789,1,0,0,1.22
PHerc0826,6300,7,20274215,0.5,3525.13964844,3395.41796875,1,0,0,1.22
PHerc0826,6300,8,20275215,0.5,3165.01391602,3351.00488281,1,0,0,1.22
PHerc0826,6300,9,20276215,0.5,3188.67163086,3391.83056641,1,0,0,1.22
PHerc0826,6300,10,20277215,0.5,3423.12597656,3583.69873047,1,0,0,1.22
PHerc0826,6300,11,20278215,0.5,3442.60986328,3537.22460938,1,0,0,1.22
PHerc0826,6300,12,20279215,0.5,3510.29956055,3411.90771484,1,0,0,1.22
PHerc0826,6300,13,20280215,0.5,3463.88891602,3442.36474609,1,0,0,1.22
PHerc0826,6300,14,20281215,0.5,3450.50244141,3495.88842773,1,0,0,1.22
PHerc0826,6300,15,20282215,0.5,3192.76293945,3368.48046875,1,0,0,1.22
PHerc0826,6300,16,20283215,0.5,3459.71850586,3481.3046875,1,0,0,1.22
PHerc0826,6300,17,20284215,0.5,3178.81591797,3364.41113281,1,0,0,1.22
PHerc0826,6300,18,20285215,0.5,3189.94042969,3358.47167969,1,0,0,1.22
PHerc0826,6300,19,20286215,0.5,3212.50390625,3331.54248047,1,0,0,1.22
PHerc0826,6922,0,20267837,0.5,3187.9284668,2674.05761719,1,0,0,1.22
PHerc0826,6922,1,20268837,0.5,3617.42480469,4202.890625,1,0,0,1.22
PHerc0826,6922,2,20269837,0.5,3121.1015625,2660.78955078,1,0,0,1.22
PHerc0826,6922,3,20270837,0.5,3179.45117188,2673.74829102,1,0,0,1.22
PHerc0826,6922,4,20271837,0.5,3004.79321289,2841.00805664,1,0,0,1.22
PHerc0826,6922,5,20272837,0.5,3055.88769531,2677.82617188,1,0,0,1.22
PHerc0826,6922,6,20273837,0.5,3276.38476562,4183.12939453,1,0,0,1.22
